Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2017-04-18,18.86094856262207,18.976558075289194,18.67101819893709,18.86094856262207,1986300,0.0,0
2017-04-19,18.927010876865083,19.100425141381454,18.794885272930294,18.8114013671875,1680500,0.0,0
2017-04-20,18.951784515009876,19.34816131628895,18.951784515009876,19.149972915649414,1906600,0.0,0
2017-04-21,19.191261575134625,19.216035715862592,18.943526468100554,19.149972915649414,1766200,0.0,0
2017-04-24,19.323387254544954,19.397708101971244,18.960041064356602,19.174745559692383,2716400,0.0,0
2017-04-25,19.25732434588399,19.397707993004882,19.07565203934106,19.323387145996094,1441700,0.0,0
2017-04-26,19.339904382651188,19.80234401076306,19.249067436481155,19.529834747314453,2211600,0.0,0
2017-04-27,19.546350749437405,19.579381363758092,19.026106367160104,19.075653076171875,2970300,0.0,0
2017-04-28,19.067395555345392,19.067395555345392,18.555407631214333,18.73708152770996,3104300,0.0,0
2017-05-01,18.803143320058897,19.19126208473466,18.629727480481087,18.8114013671875,2744800,0.0,0
2017-05-02,18.85269065090331,19.447255888261907,18.7783697993508,19.356420516967773,1788200,0.0,0
2017-05-03,19.372931746027756,19.8188567795981,19.30686895309821,19.794082641601562,3127300,0.0,0
2017-05-04,19.802343885389366,19.93446949258481,19.43074120580024,19.46377182006836,1464000,0.0,0
2017-05-05,19.571125875118923,19.82711905545102,19.472030877053385,19.81886100769043,1170600,0.0,0
2017-05-08,19.818858202237013,20.206976941675407,19.686732606893674,20.13265609741211,2215700,0.0,0
2017-05-09,20.091367977170716,20.429940021181054,19.89317957885208,20.223493576049805,1950000,0.0,0
2017-05-10,20.26478524704571,20.75199744304617,20.182206348125444,20.603357315063477,2409300,0.0,0
2017-05-11,20.73548278318454,20.90063900484749,20.017048415013186,20.107885360717773,3047700,0.0,0
2017-05-12,20.050080104965932,20.107884859861212,19.637187198500865,19.8436336517334,1820300,0.0,0
2017-05-15,19.934472172037303,20.380397337556175,19.901441553329438,20.116146087646484,2139400,0.0,0
2017-05-16,20.091370233350574,20.240011942546758,19.736282055840036,20.206979751586914,2034700,0.0,0
2017-05-17,20.206979555268973,20.206979555268973,19.612414299322204,19.686735153198242,2207700,0.0,0
2017-05-18,19.769313566936155,19.8601489388288,19.42248344909301,19.637187957763672,1748200,0.0,0
2017-05-19,19.653700165872234,20.074851086220235,19.47202786839442,20.000530242919922,2669600,0.0,0
2017-05-22,20.10788608758687,20.31433255342439,19.851892910965574,19.860149383544922,2455900,0.0,0
2017-05-23,20.124401579329717,20.124401579329717,18.68753283413869,18.71230697631836,5634800,0.0,0
2017-05-24,18.6710199285732,18.885724454174312,18.52237821276769,18.753597259521484,2448100,0.0,0
2017-05-25,19.488546008567276,19.546350764970526,18.770111639549004,19.505062103271484,7738500,0.0,0
2017-05-26,18.26638545092475,18.505862551413045,17.547950999336546,18.348962783813477,14212000,0.0,0
2017-05-30,18.315929271935158,18.93526862112109,18.30767122493864,18.637985229492188,5679900,0.0,0
2017-05-31,18.69579086821691,18.74533915254096,18.076451489719673,18.28289794921875,5406500,0.0,0
2017-06-01,18.29115542351551,18.96004149031806,18.258124810062533,18.8114013671875,3691000,0.0,0
2017-06-02,18.770114419636702,18.811404662512825,18.456316449086753,18.72056770324707,2350500,0.0,0
2017-06-05,18.686968214136204,18.955724354617708,18.443406960629243,18.880136489868164,1955700,0.38,0
2017-06-06,18.686971402050197,18.779356941818634,18.38461989147221,18.39301872253418,3105400,0.0,0
2017-06-07,18.443410394159248,18.653376368238,18.334228792480125,18.510601043701172,2154800,0.0,0
2017-06-08,18.602985992137775,18.838148472551442,17.91429781610681,17.947893142700195,3618800,0.0,0
2017-06-09,17.91429540112199,18.552592103128912,17.88909890957363,18.485403060913086,2955700,0.0,0
2017-06-12,18.426612197733448,18.60298282659692,18.13265954771459,18.233442306518555,3281900,0.0,0
2017-06-13,18.292235177104395,18.61978156505059,18.115862936116564,18.460206985473633,1918400,0.0,0
2017-06-14,18.443410981460726,18.443410981460726,17.84710836500711,18.166255950927734,2481100,0.0,0
2017-06-15,18.07387098190604,18.18305258085921,17.754721812203144,17.821910858154297,2321100,0.0,0
2017-06-16,17.737927469695162,17.779920026763275,17.21721111171838,17.29279899597168,3683000,0.0,0
2017-06-19,17.343186556691524,17.611942707197244,17.091228066070663,17.469165802001953,2133400,0.0,0
2017-06-20,17.401976405013347,17.452369383627282,17.19201046652756,17.334787368774414,1796200,0.0,0
2017-06-21,17.351588152634026,17.595149454051345,17.040839404793008,17.18361473083496,2194200,0.0,0
2017-06-22,17.20881074588503,17.460770871573445,17.166818192560243,17.250804901123047,4211400,0.0,0
2017-06-23,17.19201348097892,17.351588070743595,17.01564283064422,17.343189239501953,1747800,0.0,0
2017-06-26,17.359984159875435,17.7799160441473,17.351585329960436,17.746320724487305,2307200,0.0,0
2017-06-27,17.695930053918197,18.057071745126827,17.6707351650796,17.956287384033203,1747200,0.0,0
2017-06-28,18.05707091195826,18.275435682658014,17.99828070483006,18.06546974182129,3161400,0.0,0
2017-06-29,18.10746187581354,18.292232924755684,17.872301052669666,18.149456024169922,1733200,0.0,0
2017-06-30,18.267036435741858,18.309028982185275,17.964684975227776,18.149456024169922,1151100,0.0,0
2017-07-03,18.283836797174438,18.477005102422414,18.10746455183827,18.14105987548828,1409400,0.0,0
2017-07-05,18.107462289223434,18.233441533342866,17.95628655551491,18.06546974182129,2684200,0.0,0
2017-07-06,17.947892460643793,18.09066938941318,17.69593232650843,17.737926483154297,1508300,0.0,0
2017-07-07,17.763121098093656,17.872304301756184,17.519561401000693,17.561553955078125,1855900,0.0,0
2017-07-10,17.544755935668945,17.653939137109738,17.46077082922307,17.544755935668945,1646500,0.0,0
2017-07-11,17.603546142578125,17.69593168192054,17.477566881055978,17.603546142578125,1167700,0.0,0
2017-07-12,17.76312030737951,17.855505844533283,17.620343387193312,17.628742218017578,1087000,0.0,0
2017-07-13,17.83870775032714,17.998282328292472,17.670735943654343,17.77151870727539,1749400,0.0,0
2017-07-14,17.84710852033123,17.905898739150896,17.61194604313925,17.653940200805664,1229900,0.0,0
2017-07-17,17.6623370500066,18.12426151909987,17.620342897053394,17.872303009033203,1729300,0.0,0
2017-07-18,17.95628624721158,17.964685076930405,17.620341068023485,17.712726593017578,1103200,0.0,0
2017-07-19,17.763119808005605,18.031875979173936,17.687531934625373,17.931093215942383,972900,0.0,0
2017-07-20,17.889098355779574,17.922693676804037,17.721126556396484,17.721126556396484,1855700,0.0,0
2017-07-21,17.754721497758872,17.788316821096068,17.401978612284243,17.45237159729004,3575400,0.0,0
2017-07-24,17.385180706403677,17.637139197024535,17.343186556691524,17.469165802001953,1584300,0.0,0
2017-07-25,17.62874325709105,17.947892439571817,17.586750702407766,17.855506896972656,2105500,0.0,0
2017-07-26,17.872301517127553,17.914294064662254,17.59514653842471,17.670734405517578,1769900,0.0,0
2017-07-27,17.712728697509785,18.275437540224008,17.66233731512269,18.225046157836914,3838400,0.0,0
2017-07-28,18.17465402485483,18.25024190293266,17.973086883951698,18.05707359313965,1234700,0.0,0
2017-07-31,18.099066068685545,18.275438317410575,17.981485637477682,18.21664810180664,1369400,0.0,0
2017-08-01,18.21664626176266,18.21664626176266,17.754720210837277,17.939491271972656,3059100,0.0,0
2017-08-02,17.90589600444293,18.15785610622045,17.863903455103213,17.956287384033203,1116100,0.0,0
2017-08-03,17.905896293541485,18.32582820137093,17.905896293541485,18.191450119018555,1047900,0.0,0
2017-08-04,18.292237433030408,18.569392472837837,18.216649549272624,18.418216705322266,1136100,0.0,0
2017-08-07,18.426613194390725,18.695369368288524,18.334227658895927,18.619781494140625,1277600,0.0,0
2017-08-08,18.644979571692087,18.787756501455895,18.393019435801857,18.42661476135254,1422500,0.0,0
2017-08-09,18.267038268514433,18.577788589878065,18.157856675659342,18.544193267822266,1503500,0.0,0
2017-08-10,18.401416139106036,18.401416139106036,18.0234767799352,18.031875610351562,1521300,0.0,0
2017-08-11,17.8387087045612,18.33422852429178,17.695931780199622,18.27543830871582,1619300,0.0,0
2017-08-14,18.43501132933729,18.468605048850126,18.241841434964357,18.351024627685547,1533900,0.0,0
2017-08-15,18.225043617621466,18.28383382253106,17.452368920424775,17.57834815979004,3888400,0.0,0
2017-08-16,17.737923440723417,18.048672137036426,17.704328121169038,17.964685440063477,2439400,0.0,0
2017-08-17,17.947890167572385,18.191449837347445,17.637139855748398,17.721126556396484,1939600,0.0,0
2017-08-18,17.679133935268943,17.914296397054592,17.611944889317787,17.821910858154297,2123500,0.0,0
2017-08-21,17.771517995932257,17.939491397794704,17.61194342435424,17.620342254638672,1633100,0.0,0
2017-08-22,17.737926003054557,18.216648162467248,17.71272950974901,18.174654006958008,2473800,0.0,0
2017-08-23,18.132663029315644,18.325831355707173,17.81351382736033,18.0402774810791,2432900,0.0,0
2017-08-24,18.267037929701857,18.577788245301768,18.183051228033253,18.292234420776367,4234600,0.0,0
2017-08-25,16.713291717213345,16.74688704299122,15.722252033552278,16.293359756469727,20500700,0.0,0
2017-08-28,16.301757899518936,16.545319195383442,15.92381851004409,16.083393096923828,5228400,0.0,0
2017-08-29,15.898625649982908,16.01620609643636,15.655064322999678,15.74744987487793,4667700,0.0,0
2017-08-30,15.74744677695655,15.932216242450783,15.688656565295346,15.781042098999023,2210100,0.0,0
2017-08-31,15.814637286572916,15.84823261173271,15.512285767787871,15.537482261657715,2629600,0.0,0
2017-09-01,15.621467585345837,15.85662843292733,15.621467585345837,15.680257797241211,2344300,0.0,0
2017-09-05,15.697054622169832,15.923816627127968,15.587871432826057,15.907020568847656,2646000,0.0,0
2017-09-06,15.957411883748383,16.251364528305302,15.949013053685267,16.242965698242188,2920800,0.0,0
2017-09-07,16.2943677944539,16.56851041254466,16.114460680070028,16.14872932434082,2803000,0.38,0
2017-09-08,16.14873051565124,16.440007477365235,16.054493370973475,16.405738830566406,2219200,0.0,0
2017-09-11,16.457139593544465,16.66274819913808,16.38860393635291,16.44857406616211,2204600,0.0,0
2017-09-12,16.499976622308772,17.08253056858225,16.45714081213038,16.731285095214844,3347000,0.0,0
2017-09-13,16.791253199497532,17.168200150083333,16.748417390329234,17.151065826416016,1755900,0.0,0
2017-09-14,17.18533073580341,17.39093769258251,17.039692270499195,17.202465057373047,1921700,0.0,0
2017-09-15,17.193899522760542,17.51087796570276,17.133931025613933,17.382373809814453,2505400,0.0,0
2017-09-18,17.468040352058384,17.67364730702991,17.219599227558188,17.27956771850586,2095900,0.0,0
2017-09-19,17.27956901591754,17.35667183407337,17.06539488415556,17.296703338623047,1360300,0.0,0
2017-09-20,17.2453005277639,17.288136334918278,17.142497858631316,17.219600677490234,1215000,0.0,0
2017-09-21,17.133930975649612,17.2967037774436,17.022561143276246,17.03969383239746,1415500,0.0,0
2017-09-22,17.022559129255637,17.168197590678233,17.013991968699155,17.14249610900879,1000900,0.0,0
2017-09-25,17.15963216109928,17.536577459496048,17.142497838257896,17.51087760925293,1158800,0.0,0
2017-09-26,17.605114467584745,17.79358876526267,17.42520896600391,17.690784454345703,2130100,0.0,0
2017-09-27,17.802154992003725,17.96492616087644,17.56227936848008,17.862123489379883,2048400,0.0,0
2017-09-28,17.827856949684275,17.930661267348786,17.65651859893568,17.81072425842285,1720900,0.0,0
2017-09-29,17.81928734957563,17.862123156917747,17.579413364535693,17.699350357055664,1565700,0.0,0
2017-10-02,17.69078286020164,17.716484344119653,17.433774557097276,17.536577224731445,1559700,0.0,0
2017-10-03,17.56227790854164,17.570845069457338,17.211032481092314,17.31383514404297,1390300,0.0,0
2017-10-04,17.211035057147793,17.382375033069287,17.159633717978988,17.348106384277344,1183800,0.0,0
2017-10-05,17.390938185754095,17.58797962135491,17.322402531550864,17.57941246032715,1146000,0.0,0
2017-10-06,17.48517696783352,17.553712628483755,17.151065826416016,17.151065826416016,1651800,0.0,0
2017-10-09,17.193900251439693,17.34810589864851,17.12536458979345,17.262435913085938,1799900,0.0,0
2017-10-10,17.296703751949238,17.382373733505013,17.091096776626774,17.330970764160156,1763300,0.0,0
2017-10-11,17.32240239449983,17.32240239449983,16.671312867710963,16.782684326171875,2309000,0.0,0
2017-10-12,16.782684480368445,16.868354456736526,16.551376034380294,16.705581665039062,1775800,0.0,0
2017-10-13,16.825518111456155,16.936889567365387,16.714148289565763,16.885486602783203,1092900,0.0,0
2017-10-16,16.868354613157475,16.876921774275615,16.44857352248201,16.62847900390625,1514700,0.0,0
2017-10-17,16.67131331873876,16.876921919303175,16.577077813667234,16.842653274536133,1251100,0.0,0
2017-10-18,16.894055641344284,17.21103408875833,16.80838729222283,17.17676544189453,1912200,0.0,0
2017-10-19,17.142498429049752,17.262435425035004,17.07396276934118,17.17676544189453,1271600,0.0,0
2017-10-20,17.24530029296875,17.408073089901308,17.16819910917853,17.24530029296875,1690200,0.0,0
2017-10-23,17.253867375920258,17.60511281811387,17.253867375920258,17.37380599975586,1703600,0.0,0
2017-10-24,17.493744053294392,17.5451453900529,17.08253009118824,17.09966278076172,1701200,0.0,0
2017-10-25,17.09966243296428,17.133931079452303,16.568511484551898,16.799819946289062,2578400,0.0,0
2017-10-26,16.748418397823205,16.911191214416178,16.50854438812739,16.71415138244629,2142100,0.0,0
2017-10-27,16.61991138682174,16.662747191237244,16.208697468546045,16.568510055541992,2230200,0.0,0
2017-10-30,16.645614059834767,16.67988107179882,15.934555995876682,16.0801944732666,2252000,0.0,0
2017-10-31,16.18299603092594,16.311501810511164,15.925987739793221,16.01165771484375,2193900,0.0,0
2017-11-01,15.994524503879889,16.23440012387741,15.874587510890617,15.934556007385254,2488700,0.0,0
2017-11-02,15.934555208209664,15.934555208209664,15.609009623538961,15.857452392578125,2904600,0.0,0
2017-11-03,15.848884775385466,15.891718945495185,15.506206512451172,15.506206512451172,2020400,0.0,0
2017-11-06,15.480505492962573,15.60044248007192,15.172094230088367,15.274898529052734,3049000,0.0,0
2017-11-07,15.317733281821797,15.411970423280957,14.623809548036144,14.65807819366455,2844400,0.0,0
2017-11-08,14.70948127487258,14.81228558994709,14.546708456845922,14.735182762145996,2230400,0.0,0
2017-11-09,14.683778870079545,15.411971290466832,14.658079018431145,15.043591499328613,2862900,0.0,0
2017-11-10,14.923654714763854,14.923654714763854,13.895618149601477,14.075525283813477,5787400,0.0,0
2017-11-13,14.075523572538868,14.426769002228149,13.630041006194798,13.878483772277832,4374700,0.0,0
2017-11-14,13.792815047859083,14.032689040713954,13.57864090622779,13.869917869567871,3517800,0.0,0
2017-11-15,13.775679437126428,14.135492026805878,13.578639637402148,13.707143783569336,3821500,0.0,0
2017-11-16,13.715711584650913,14.38393546353381,13.715711584650913,13.861350059509277,4855100,0.0,0
2017-11-17,13.972721099853516,14.204029574206466,13.835649774463416,13.972721099853516,3194500,0.0,0
2017-11-20,14.049821590185967,14.101222920161879,13.732844815645883,14.084090232849121,3796700,0.0,0
2017-11-21,14.13549306844634,14.383935852160272,13.929886092623946,14.33253288269043,9352400,0.0,0
2017-11-22,15.292034239504785,16.020226657389593,14.820850141335063,14.880820274353027,20142400,0.0,0
2017-11-24,14.932220763973554,15.574743160812217,14.863685107004855,14.923653602600098,6474200,0.0,0
2017-11-27,15.069292479713202,15.583310737693523,15.069292479713202,15.566176414489746,5846800,0.0,0
2017-11-28,15.566174528791104,16.328633844785276,15.566174528791104,16.29436683654785,5883400,0.0,0
2017-11-29,16.354337501992593,16.868355766080974,16.328636016881518,16.72271728515625,6477300,0.0,0
2017-11-30,16.79261412989193,16.8974594920408,16.33828867114149,16.381973266601562,5024700,0.38,0
2017-12-01,16.364497480626525,16.740190971427193,16.14607118750617,16.399446487426758,3831900,0.0,0
2017-12-04,16.635347860180204,17.351785859798056,16.59166160016666,16.949880599975586,4361300,0.0,0
2017-12-05,17.0634634521592,17.168307144761524,16.55671449402011,16.836299896240234,3080900,0.0,0
2017-12-06,16.836298207201903,16.90619455074485,16.539238330529322,16.609134674072266,2430300,0.0,0
2017-12-07,16.591660701474826,16.731453393025404,16.259653475657288,16.27712631225586,3277300,0.0,0
2017-12-08,16.495551818680582,16.93240437567007,16.31207454464592,16.77513885498047,3142100,0.0,0
2017-12-11,16.845035184247706,16.91493152665287,16.31207453187065,16.661556243896484,3652500,0.0,0
2017-12-12,16.73145384083697,16.86250928436575,16.565449390254983,16.69650650024414,2532900,0.0,0
2017-12-13,16.687768129585177,16.74018997018979,16.25965282065027,16.312074661254883,3086600,0.0,0
2017-12-14,16.434392105606555,16.539237448560144,16.02375131749707,16.058698654174805,2818100,0.0,0
2017-12-15,16.11112497653786,16.233443175992306,15.875224163481008,16.023754119873047,3875200,0.0,0
2017-12-18,16.11985982534317,16.381970689795807,16.076173570294237,16.30333709716797,3206400,0.0,0
2017-12-19,16.338287937982358,16.425657124981925,16.04996528808669,16.06743812561035,2253700,0.0,0
2017-12-20,16.18975694476013,16.27712612613497,15.910169898395582,15.94511890411377,2304500,0.0,0
2017-12-21,15.980067013325042,16.137332530853094,15.735428986403258,16.11985969543457,2862100,0.0,0
2017-12-22,16.119860899336974,16.189757245611904,15.945119200419471,15.98006820678711,2085400,0.0,0
2017-12-26,15.980070516532553,16.75766768954193,15.962596010822983,16.172285079956055,3234200,0.0,0
2017-12-27,16.17228244190104,16.224704284018003,15.90143431342635,15.94511890411377,1837600,0.0,0
2017-12-28,15.96259401093094,15.971331262691068,15.744167716308876,15.875223159790039,1939400,0.0,0
2017-12-29,15.927644570759234,16.0150154195242,15.674270942447196,15.683008193969727,2063900,0.0,0
2018-01-02,15.691742981552444,15.980067267761834,15.534477461520389,15.953855514526367,2832700,0.0,0
2018-01-03,15.980066580894094,16.049962920057418,15.65679497072611,15.901432991027832,3789200,0.0,0
2018-01-04,15.901435300954175,16.058700837071743,15.691744586543248,16.00627899169922,2781300,0.0,0
2018-01-05,16.058699684372872,16.364496815606465,15.918906995773566,16.320812225341797,3019000,0.0,0
2018-01-08,16.42565802333803,16.949881506308504,16.42565802333803,16.80135154724121,3668400,0.0,0
2018-01-09,16.871247378477282,17.255678142954565,16.871247378477282,17.080936431884766,3662600,0.0,0
2018-01-10,16.94114372857905,17.404208096363433,16.888721881845495,17.19451904296875,4012800,0.0,0
2018-01-11,17.40420823599735,17.74495274218995,17.273152784881773,17.43915557861328,4213100,0.0,0
2018-01-12,16.16354762545301,16.19849663643614,15.403423301175541,15.517005920410156,15445800,0.0,0
2018-01-16,15.726692166154521,15.971330199775954,14.887936050527209,14.992779731750488,7852500,0.0,0
2018-01-17,15.062677150750199,15.473317986720108,15.001518054590893,15.289840698242188,4259700,0.0,0
2018-01-18,15.263627802865313,15.665533023476387,15.0364642723391,15.604373931884766,4265700,0.0,0
2018-01-19,15.630584818168266,15.883960115102006,15.5082666287301,15.8402738571167,3194000,0.0,0
2018-01-22,15.918909200847017,15.96259546362337,15.263630257346488,15.333526611328125,5234800,0.0,0
2018-01-23,15.307313260270805,15.350997847283539,15.001516151801136,15.202467918395996,3628500,0.0,0
2018-01-24,15.202468369003176,15.246154623770963,14.617085886796618,14.835512161254883,4073900,0.0,0
2018-01-25,14.835513996340813,14.88793750854671,14.512244003373272,14.71319580078125,2701800,0.0,0
2018-01-26,14.730668835379243,14.931620612741103,14.512242555691937,14.90540885925293,3348800,0.0,0
2018-01-29,14.896672272275387,15.027729379099313,14.678245982849294,14.98404312133789,3154700,0.0,0
2018-01-30,14.922884628918904,15.045202822664503,14.730670086395762,14.91414737701416,1886000,0.0,0
2018-01-31,14.975305741433345,15.088888344179194,14.59087667518978,14.686983108520508,2749200,0.0,0
2018-02-01,14.59087723754222,14.861725377939118,14.47729463041874,14.555928230285645,2937100,0.0,0
2018-02-02,14.46855755663042,14.555928409386507,14.171497657135967,14.180234909057617,3253500,0.0,0
2018-02-05,14.10160011130688,14.171496454287002,13.664748384296178,13.673484802246094,4131100,0.0,0
2018-02-06,13.420109952828223,14.311288716022974,13.192947261491591,14.10159969329834,4962200,0.0,0
2018-02-07,14.119074968162348,14.5646647907709,14.110337716762928,14.389923095703125,4413500,0.0,0
2018-02-08,14.372450295651204,14.459819476945366,13.76959327925166,13.8307523727417,4286700,0.0,0
2018-02-09,13.961807939940226,14.2676050766717,13.69095980921707,14.127812385559082,5640900,0.0,0
2018-02-12,14.232657746171853,14.26760508574206,13.647274393612832,13.80454158782959,2431800,0.0,0
2018-02-13,13.769593820861179,13.856963838822088,13.533693022583327,13.612326622009277,2463900,0.0,0
2018-02-14,13.612326565985637,14.328764543175348,13.56864114056988,14.171497344970703,3215900,0.0,0
2018-02-15,14.24139342512156,14.416135123505766,14.188971582190433,14.337501525878906,2263100,0.0,0
2018-02-16,14.433610272480294,14.826776611746807,14.197709469044138,14.328764915466309,2706100,0.0,0
2018-02-20,14.241393050890762,14.25886755356206,13.78706681342891,13.856963157653809,2489800,0.0,0
2018-02-21,13.891911262251309,14.162759386498935,13.682222230595702,13.708433151245117,3031200,0.0,0
2018-02-22,13.813279423756086,13.918123946593015,13.60358954485203,13.6472749710083,2452200,0.0,0
2018-02-23,13.795804399303558,13.970545264103157,13.690959880423797,13.953071594238281,2580300,0.0,0
2018-02-26,13.979282730156072,14.06665358051162,13.839490036171341,14.049179077148438,2771200,0.0,0
2018-02-27,14.066653392081529,14.494768719982488,13.603589057922363,13.603589057922363,4474000,0.0,0
2018-02-28,13.673484979302515,13.935596685487099,13.612325886710499,13.708433151245117,4737000,0.0,0
2018-03-01,13.795804399303558,14.180234301862678,13.76959347789116,13.953071594238281,3132500,0.0,0
2018-03-02,13.92622243403807,14.311072463216222,13.765121905730089,14.257372856140137,3553900,0.38,0
2018-03-05,14.203672170737976,14.418473156262483,14.033622279635088,14.364771842956543,4236100,0.0,0
2018-03-06,14.364770904442135,14.472171816957335,14.141021421731557,14.3737211227417,2667600,0.0,0
2018-03-07,14.185770829215537,14.472170969716629,14.176820611439942,14.26632022857666,2989400,0.0,0
2018-03-08,14.275271756041557,14.364771381389447,13.854620870933022,13.997821807861328,2974400,0.0,0
2018-03-09,14.04257100711377,14.221571962509945,13.88147134221295,14.185771942138672,3969900,0.0,0
2018-03-12,14.185771226407878,14.328971300667932,13.872520423809181,13.91727066040039,3878600,0.0,0
2018-03-13,13.988871544619254,14.328972168351385,13.944121305318218,13.97097110748291,2891500,0.0,0
2018-03-14,14.06942198480117,14.158921611009397,13.809871617779603,13.836721420288086,2518100,0.0,0
2018-03-15,13.872520657077224,13.97992071457821,13.657720542075255,13.702470779418945,1867000,0.0,0
2018-03-16,13.72932044880255,14.015720599393132,13.711420012620751,13.800920486450195,5084000,0.0,0
2018-03-19,13.639821537262865,13.79197184807618,13.21022126217106,13.254971504211426,3976100,0.0,0
2018-03-20,13.263919237283712,13.380269510852488,12.843269233080946,12.950669288635254,4284000,0.0,0
2018-03-21,12.807469629425063,12.932769271527269,12.53896905507208,12.547919273376465,4411200,0.0,0
2018-03-22,12.476318493968117,12.610569209135676,12.163068532323422,12.37786865234375,4442300,0.0,0
2018-03-23,12.45841922382789,12.476318807509516,12.073568358964957,12.082518577575684,3811400,0.0,0
2018-03-26,12.261518194281273,12.610569024354561,12.16306835409948,12.565818786621094,5015700,0.0,0
2018-03-27,12.592668747258923,12.71796924379088,12.324169024538703,12.422618865966797,4480900,0.0,0
2018-03-28,12.530018635403223,12.807469423601798,12.359968758051684,12.664268493652344,7634000,0.0,0
2018-03-29,11.32176595260492,11.635016744843528,10.91901554368367,11.294916152954102,25461800,0.0,0
2018-04-02,11.196467998181049,11.885618649533383,11.187517779108195,11.473917961120605,11130000,0.0,0
2018-04-03,11.31281723538165,11.751367686764109,11.27701721595328,11.643967628479004,5747200,0.0,0
2018-04-04,11.473917525289385,12.064618305022433,11.375467679847155,11.939318656921387,6383800,0.0,0
2018-04-05,11.948268701703105,12.198868847796629,11.876668659962098,12.136219024658203,5140600,0.0,0
2018-04-06,12.010918632025556,12.225718759165426,11.849818109900735,12.019868850708008,4238300,0.0,0
2018-04-09,12.091468766422821,12.31521910990123,12.019868724792916,12.064618110656738,5703600,0.0,0
2018-04-10,12.243618965148926,12.404718630689432,12.091468664581914,12.243618965148926,5788600,0.0,0
2018-04-11,12.189918348775075,12.512118529197657,12.1720187655215,12.386818885803223,4284000,0.0,0
2018-04-12,12.404717686754696,12.41366790458694,12.055667726694644,12.198867797851562,3114400,0.0,0
2018-04-13,12.288367384024733,12.476317690320876,12.127267731156433,12.180967330932617,3188700,0.0,0
2018-04-16,12.288368245147108,12.440518544407995,12.17201881963213,12.359969139099121,3227700,0.0,0
2018-04-17,12.431569925262098,12.691120300711319,12.386819683935018,12.476319313049316,4288900,0.0,0
2018-04-18,12.521067903415256,12.556867921048546,12.1720179448756,12.225717544555664,3573300,0.0,0
2018-04-19,12.2257177276434,12.333117782151657,12.03776741886901,12.100418090820312,2507400,0.0,0
2018-04-20,12.055667388591154,12.118317204580341,11.464966684865303,11.527616500854492,6200800,0.0,0
2018-04-23,11.545516728162507,11.948268006444737,11.545516728162507,11.814017295837402,3692900,0.0,0
2018-04-24,11.894567375343266,12.207818175248239,11.742417084365396,12.001967430114746,3613600,0.0,0
2018-04-25,11.948267807100102,12.198867934430435,11.894567353045149,12.046717643737793,3647100,0.0,0
2018-04-26,12.172018909252449,12.422619052540288,12.037768192336245,12.234668731689453,3212000,0.0,0
2018-04-27,12.243618736515666,12.449468637238935,12.17201869682585,12.404718399047852,2500600,0.0,0
2018-04-30,12.50317025739813,12.530020061395668,12.136219806452209,12.216769218444824,3151900,0.0,0
2018-05-01,12.154118343497261,12.43156913935315,12.055668501633459,12.395769119262695,2409700,0.0,0
2018-05-02,12.404718792383354,12.41366901101333,11.948268738272366,12.037768363952637,3181800,0.0,0
2018-05-03,12.01091817345198,12.073567994757532,11.456017439423356,11.482867240905762,5091400,0.0,0
2018-05-04,11.482867099263016,11.706617433782622,11.402316842269592,11.635017395019531,4903100,0.0,0
2018-05-07,11.652917965703422,11.66186733049705,11.438116993400191,11.536567687988281,3118500,0.0,0
2018-05-08,11.49181749906111,11.581317122159149,11.232267141059129,11.447067260742188,3839000,0.0,0
2018-05-09,11.473916973900918,11.599217469520385,11.285966657241614,11.572367668151855,3752900,0.0,0
2018-05-10,11.599217321483374,11.814017436769786,11.527617283054571,11.661867141723633,3118500,0.0,0
2018-05-11,11.277016512835965,11.491816616013477,11.160666243563211,11.375466346740723,5507400,0.0,0
2018-05-14,11.357567321293143,12.064618388846744,11.28596727801226,11.867718696594238,5907400,0.0,0
2018-05-15,11.858768248109488,12.180968436632842,11.840867810866055,12.091468811035156,3790200,0.0,0
2018-05-16,12.306268895331957,12.422619176403511,11.930368249882267,12.12726879119873,6738500,0.0,0
2018-05-17,12.082518456433993,12.324169235261785,12.064618019392016,12.189918518066406,2912000,0.0,0
2018-05-18,12.109368385751553,12.109368385751553,10.972717081371773,11.151717185974121,10236900,0.0,0
2018-05-21,11.205417324702918,11.53656772216244,11.178566669623102,11.438117027282715,5065700,0.0,0
2018-05-22,11.438117162757441,11.554467442195312,11.223317040813596,11.339667320251465,4542400,0.0,0
2018-05-23,11.223317016002857,11.411267335673186,11.13381653862087,11.384417533874512,3160100,0.0,0
2018-05-24,11.259116967020283,11.438117067143855,11.142766688555009,11.40231704711914,3077000,0.0,0
2018-05-25,11.42021757936536,11.456017599689336,11.259117061137571,11.339667320251465,2444000,0.0,0
2018-05-29,11.259116741618543,11.733467210834709,11.232266940522479,11.679767608642578,4240700,0.0,0
2018-05-30,11.724518448081064,12.172019139175154,11.536568123679954,12.010918617248535,4991300,0.0,0
2018-05-31,12.064617427348741,12.163068119168743,11.608167401195173,11.814017295837402,6489200,0.0,0
2018-06-01,11.456017622669574,12.2794189453125,11.447067404185674,12.2794189453125,25824000,0.0,0
2018-06-04,12.342068261129377,12.75376890555557,12.028817455366486,12.744818687438965,7296600,0.0,0
